date,checked_at,brand_name,goods_no,product_name,purchase_total,daily_sales,interval_sales,interval_days,normal_price,current_price,sale_rate,daily_estimated_gmv,simple_gmv,page_view_total,daily_page_view_increase,review_count,daily_review_increase,like_count,daily_like_increase,sales_7d,sales_7d_avg_per_day,estimated_gmv_7d,sales_30d,sales_30d_avg_per_day,estimated_gmv_30d,availability,product_url,errors
2026-08-25,2026-08-25T14:07:36+09:00,디미트리블랙,4450943,2WAY 에센셜 헤비웨이트 노르딕 가디건_올리브,269,,,,69900,43900,37,,11809100,592,,37,,,,,,,,,,InStock,https://www.musinsa.com/products/4450943,
2026-08-25,2026-08-25T14:07:36+09:00,디미트리블랙,4450945,2WAY 에센셜 헤비웨이트 노르딕 가디건_베이지,993,,,,69900,39900,43,,39620700,789,,119,,,,,,,,,,InStock,https://www.musinsa.com/products/4450945,
2026-08-25,2026-08-25T14:07:36+09:00,디미트리블랙,4450947,코듀로이 페이드 워싱 더블니 카펜터 팬츠_더스트 브라운,361,,,,49900,39900,20,,14403900,509,,42,,,,,,,,,,InStock,https://www.musinsa.com/products/4450947,
2026-08-25,2026-08-25T14:07:35+09:00,디미트리블랙,4522327,VLAD 페이드 워싱 슬래쉬 코듀로이 후드 자켓_더스트 올리브,89,,,,73900,59900,19,,5331100,425,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/4522327,
2026-08-25,2026-08-25T14:07:34+09:00,디미트리블랙,4522328,VLAD 페이드 워싱 슬래쉬 코듀로이 후드 자켓_더스트 브라운,129,,,,73900,59900,19,,7727100,295,,17,,,,,,,,,,InStock,https://www.musinsa.com/products/4522328,
2026-08-25,2026-08-25T14:07:34+09:00,디미트리블랙,4567783,2WAY 에센셜 코듀로이 후드 집업_올리브,206,,,,51900,39900,23,,8219400,555,,30,,,,,,,,,,InStock,https://www.musinsa.com/products/4567783,
2026-08-25,2026-08-25T14:07:34+09:00,디미트리블랙,4567786,2WAY 에센셜 코듀로이 후드 집업_오트밀,65,,,,51900,39900,23,,2593500,495,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/4567786,
2026-08-25,2026-08-25T14:07:32+09:00,디미트리블랙,4567788,2WAY 에센셜 코듀로이 후드 집업_브라운,560,,,,51900,36900,29,,20664000,669,,77,,,,,,,,,,InStock,https://www.musinsa.com/products/4567788,
2026-08-25,2026-08-25T14:07:32+09:00,디미트리블랙,4671544,ASI 포시즌 에센셜 하프 집업 맨투맨_블랙,327,,,,47900,29900,38,,9777300,607,,28,,,,,,,,,,InStock,https://www.musinsa.com/products/4671544,
2026-08-25,2026-08-25T14:07:32+09:00,디미트리블랙,4671548,2WAY 래글런 투톤 니트 후드 집업_오트밀&차콜,326,,,,51900,39900,23,,13007400,575,,33,,,,,,,,,,InStock,https://www.musinsa.com/products/4671548,
2026-08-25,2026-08-25T14:07:30+09:00,디미트리블랙,4671549,VLAD TYPE-A 트랙 아트웍 후드 티셔츠_피그먼트 차콜,227,,,,51000,39900,22,,9057300,504,,16,,,,,,,,,,InStock,https://www.musinsa.com/products/4671549,
2026-08-25,2026-08-25T14:07:30+09:00,디미트리블랙,4671553,ASI 에센셜 베이직 니트 가디건_오트밀,82,,,,45900,33900,26,,2779800,447,,11,,,,,,,,,,InStock,https://www.musinsa.com/products/4671553,
2026-08-25,2026-08-25T14:07:30+09:00,디미트리블랙,4671554,ASI 에센셜 베이직 니트 가디건_멜란지,72,,,,45900,33900,26,,2440800,497,,13,,,,,,,,,,InStock,https://www.musinsa.com/products/4671554,
2026-08-25,2026-08-25T14:07:29+09:00,디미트리블랙,4671555,ASI 에센셜 베이직 니트 가디건_차콜 그레이,192,,,,45900,30900,33,,5932800,461,,29,,,,,,,,,,InStock,https://www.musinsa.com/products/4671555,
2026-08-25,2026-08-25T14:07:28+09:00,디미트리블랙,4671558,VLAD 로고 자수 니트 후드 티셔츠_차콜,223,,,,49900,39900,20,,8897700,501,,36,,,,,,,,,,InStock,https://www.musinsa.com/products/4671558,
2026-08-25,2026-08-25T14:07:27+09:00,디미트리블랙,4671559,VLAD 스트라이프 로고 후드 집업_블랙&화이트,115,,,,49900,38900,22,,4473500,676,,18,,,,,,,,,,InStock,https://www.musinsa.com/products/4671559,
2026-08-25,2026-08-25T14:07:27+09:00,디미트리블랙,4671560,VLAD 스트라이프 로고 후드 집업_블랙&그레이,4440,,,,49900,35900,28,,159396000,2422,,449,,,,,,,,,,InStock,https://www.musinsa.com/products/4671560,
2026-08-25,2026-08-25T14:07:27+09:00,디미트리블랙,4671564,VLAD 스트라이프 로고 후드 집업_네이비&올리브,491,,,,49900,35900,28,,17626900,874,,71,,,,,,,,,,InStock,https://www.musinsa.com/products/4671564,
2026-08-25,2026-08-25T14:07:26+09:00,디미트리블랙,4671565,2WAY 페이드 워싱 디트로이트 스웨이드 자켓_그레이,201,,,,79900,59900,25,,12039900,515,,23,,,,,,,,,,InStock,https://www.musinsa.com/products/4671565,
2026-08-25,2026-08-25T14:07:25+09:00,디미트리블랙,4671566,2WAY 페이드 워싱 디트로이트 스웨이드 자켓_브라운,733,,,,79900,54900,31,,40241700,1023,,85,,,,,,,,,,InStock,https://www.musinsa.com/products/4671566,
2026-08-25,2026-08-25T14:07:25+09:00,디미트리블랙,4671567,2WAY 페이드 워싱 디트로이트 스웨이드 자켓_블랙,1005,,,,79900,59900,25,,60199500,830,,114,,,,,,,,,,InStock,https://www.musinsa.com/products/4671567,
2026-08-25,2026-08-25T14:07:25+09:00,디미트리블랙,4671571,ASI 포시즌 에센셜 후드 집업_피그먼트 브라운,2812,,,,51000,39900,22,,112198800,5184,,257,,,,,,,,,,InStock,https://www.musinsa.com/products/4671571,
2026-08-25,2026-08-25T14:07:24+09:00,디미트리블랙,4768139,와이드 카펜터 코튼 팬츠_올리브,89,,,,37700,33900,10,,3017100,777,,8,,,,,,,,,,InStock,https://www.musinsa.com/products/4768139,
2026-08-25,2026-08-25T14:07:23+09:00,디미트리블랙,4768140,와이드 카펜터 코튼 팬츠_베이지,238,,,,37700,33900,10,,8068200,872,,27,,,,,,,,,,InStock,https://www.musinsa.com/products/4768140,
2026-08-25,2026-08-25T14:07:22+09:00,디미트리블랙,4768141,VLAD 워시드 카모플라쥬 후드 집업_그린,623,,,,52200,39900,24,,24857700,1357,,47,,,,,,,,,,InStock,https://www.musinsa.com/products/4768141,
2026-08-25,2026-08-25T14:07:22+09:00,디미트리블랙,4768143,VLAD 워시드 카모플라쥬 후드 집업_네이비&그레이,1651,,,,52200,36900,29,,60921900,3129,,124,,,,,,,,,,InStock,https://www.musinsa.com/products/4768143,
2026-08-25,2026-08-25T14:07:21+09:00,디미트리블랙,4768148,VLAD 원턱 트랙 스웻 팬츠_피그먼트 차콜,3709,,,,38800,34900,10,,129444100,1534,,372,,,,,,,,,,InStock,https://www.musinsa.com/products/4768148,
2026-08-25,2026-08-25T14:07:20+09:00,디미트리블랙,4768152,VLAD 컷오프 아플리케 슈팅 스타 후드 티셔츠_피그먼트 네이비&크림,109,,,,47700,39900,16,,4349100,343,,6,,,,,,,,,,InStock,https://www.musinsa.com/products/4768152,
2026-08-25,2026-08-25T14:07:19+09:00,디미트리블랙,4768154,VLAD 컷오프 아플리케 맨투맨 티셔츠_올리브,149,,,,42200,37900,10,,5647100,574,,10,,,,,,,,,,InStock,https://www.musinsa.com/products/4768154,
2026-08-25,2026-08-25T14:07:19+09:00,디미트리블랙,4768158,아트웍 페이드 워싱 후드 티셔츠_피그먼트 네이비,59,,,,48800,37900,22,,2236100,330,,3,,,,,,,,,,InStock,https://www.musinsa.com/products/4768158,
2026-08-25,2026-08-25T14:07:18+09:00,디미트리블랙,4768159,아트웍 페이드 워싱 후드 티셔츠_피그먼트 차콜,74,,,,48800,37900,22,,2804600,516,,8,,,,,,,,,,InStock,https://www.musinsa.com/products/4768159,
2026-08-25,2026-08-25T14:07:15+09:00,디미트리블랙,4796657,2WAY 나일론 디트로이트 윈드 자켓_블랙,185,,,,51000,42900,16,,7936500,526,,35,,,,,,,,,,InStock,https://www.musinsa.com/products/4796657,
2026-08-25,2026-08-25T14:07:15+09:00,디미트리블랙,4796658,2WAY 나일론 디트로이트 윈드 자켓_베이지,112,,,,51000,45900,10,,5140800,526,,15,,,,,,,,,,InStock,https://www.musinsa.com/products/4796658,
2026-08-25,2026-08-25T14:07:18+09:00,디미트리블랙,4796667,에센셜 피그먼트 와플 후드 티셔츠_네이비,127,,,,44400,39900,10,,5067300,457,,14,,,,,,,,,,InStock,https://www.musinsa.com/products/4796667,
2026-08-25,2026-08-25T14:07:15+09:00,디미트리블랙,4796674,VLAD 컷오프 아플리케 스웻 팬츠_피그먼트 네이비,171,,,,37700,31900,15,,5454900,688,,29,,,,,,,,,,InStock,https://www.musinsa.com/products/4796674,
2026-08-25,2026-08-25T14:07:17+09:00,디미트리블랙,4796679,2WAY OG 에센셜 디트로이트 후드 집업_데님 더스트 인디고,4622,,,,53300,47900,10,,221393800,3364,,335,,,,,,,,,,InStock,https://www.musinsa.com/products/4796679,
2026-08-25,2026-08-25T14:07:17+09:00,디미트리블랙,4796683,VLAD 데님 아플리케 후드 티셔츠_더스트 블랙,1266,,,,44400,39900,10,,50513400,807,,96,,,,,,,,,,InStock,https://www.musinsa.com/products/4796683,
2026-08-25,2026-08-25T14:07:16+09:00,디미트리블랙,4796684,VLAD 데님 아플리케 후드 티셔츠_더스트 인디고,2517,,,,44400,36900,17,,92877300,1447,,248,,,,,,,,,,InStock,https://www.musinsa.com/products/4796684,
2026-08-25,2026-08-25T14:07:14+09:00,디미트리블랙,4844512,더블니 타탄 체크 후드 셔츠_네이비,0,,,,42200,37900,10,,0,476,,0,,,,,,,,,,InStock,https://www.musinsa.com/products/4844512,
2026-08-25,2026-08-25T14:07:12+09:00,디미트리블랙,4844513,더블니 타탄 체크 후드 셔츠_레드,62,,,,42200,37900,10,,2349800,633,,5,,,,,,,,,,InStock,https://www.musinsa.com/products/4844513,
2026-08-25,2026-08-25T14:07:13+09:00,디미트리블랙,4844514,더블니 타탄 체크 후드 셔츠_블랙,71,,,,42200,34900,17,,2477900,935,,9,,,,,,,,,,InStock,https://www.musinsa.com/products/4844514,
2026-08-25,2026-08-25T14:07:13+09:00,디미트리블랙,4844519,VLAD 배색 스몰 로고 나일론 맨투맨_블랙,2922,,,,38800,31900,18,,93211800,1863,,250,,,,,,,,,,InStock,https://www.musinsa.com/products/4844519,
2026-08-25,2026-08-25T14:07:12+09:00,디미트리블랙,4861745,VLAD 아트웍 나일론 배색 후드 티셔츠_멜란지,80,,,,44400,39900,10,,3192000,387,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/4861745,
2026-08-25,2026-08-25T14:07:10+09:00,디미트리블랙,4861752,VLAD 바이어스 체크 후드 셔츠_레드,185,,,,43300,35900,17,,6641500,743,,22,,,,,,,,,,InStock,https://www.musinsa.com/products/4861752,
2026-08-25,2026-08-25T14:07:06+09:00,디미트리블랙,4872074,VLAD 페이드 워싱 세미와이드 디스진_더스트 인디고,191,,,,37000,30900,16,,5901900,1091,,19,,,,,,,,,,InStock,https://www.musinsa.com/products/4872074,
2026-08-25,2026-08-25T14:07:10+09:00,디미트리블랙,4872075,VTG 컷오프 체크 셔츠_레드&블랙,106,,,,37000,33300,10,,3529800,687,,14,,,,,,,,,,InStock,https://www.musinsa.com/products/4872075,
2026-08-25,2026-08-25T14:07:08+09:00,디미트리블랙,4872076,VTG 컷오프 체크 셔츠_화이트&블랙,0,,,,37000,33300,10,,0,506,,5,,,,,,,,,,InStock,https://www.musinsa.com/products/4872076,
2026-08-25,2026-08-25T14:07:08+09:00,디미트리블랙,4872078,ASI 에센셜 바이오워싱 코튼 셔츠_브라운,97,,,,37000,33300,10,,3230100,661,,15,,,,,,,,,,InStock,https://www.musinsa.com/products/4872078,
2026-08-25,2026-08-25T14:07:08+09:00,디미트리블랙,4872080,바이오 웨스턴 코튼 셔츠_올리브,189,,,,37000,33300,10,,6293700,715,,23,,,,,,,,,,InStock,https://www.musinsa.com/products/4872080,
2026-08-25,2026-08-25T14:07:08+09:00,디미트리블랙,4872081,바이오 웨스턴 코튼 셔츠_차콜,153,,,,37000,30900,16,,4727700,911,,22,,,,,,,,,,InStock,https://www.musinsa.com/products/4872081,
2026-08-25,2026-08-25T14:07:10+09:00,디미트리블랙,4872084,컷오프 데님 워크 셔츠_더스트 블랙,110,,,,41900,33700,20,,3707000,623,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/4872084,
2026-08-25,2026-08-25T14:07:10+09:00,디미트리블랙,4872085,컷오프 데님 워크 셔츠_더스트 인디고,178,,,,41900,33700,20,,5998600,682,,41,,,,,,,,,,InStock,https://www.musinsa.com/products/4872085,
2026-08-25,2026-08-25T14:07:05+09:00,디미트리블랙,4928806,래글런 배색 피그먼트 아트웍 반팔 티셔츠_화이트,859,,,,34400,19900,42,,17094100,1866,,52,,,,,,,,,,InStock,https://www.musinsa.com/products/4928806,
2026-08-25,2026-08-25T14:07:06+09:00,디미트리블랙,4928807,래글런 배색 피그먼트 아트웍 반팔 티셔츠_크림&블랙,17583,,,,45700,19900,56,,349901700,4852,,981,,,,,,,,,,InStock,https://www.musinsa.com/products/4928807,
2026-08-25,2026-08-25T14:07:05+09:00,디미트리블랙,4928808,래글런 배색 피그먼트 아트웍 반팔 티셔츠_차콜,3533,,,,34400,19900,42,,70306700,2497,,183,,,,,,,,,,InStock,https://www.musinsa.com/products/4928808,
2026-08-25,2026-08-25T14:07:04+09:00,디미트리블랙,4928810,바이오워싱 카펜터 버뮤다 데님 팬츠_더티 인디고,1512,,,,54900,19900,64,,30088800,2400,,157,,,,,,,,,,InStock,https://www.musinsa.com/products/4928810,
2026-08-25,2026-08-25T14:07:03+09:00,디미트리블랙,4928811,바이오워싱 카펜터 버뮤다 데님 팬츠_카모플라쥬,3382,,,,54900,19900,64,,67301800,5357,,486,,,,,,,,,,InStock,https://www.musinsa.com/products/4928811,
2026-08-25,2026-08-25T14:07:03+09:00,디미트리블랙,4929281,바이오 에센셜 데님 반팔 셔츠_더스트 인디고,1786,,,,44900,31900,29,,56973400,2089,,186,,,,,,,,,,InStock,https://www.musinsa.com/products/4929281,
2026-08-25,2026-08-25T14:07:03+09:00,디미트리블랙,4950388,VLAD TYPE-A 트랙 아트웍 반팔 티셔츠_피그먼트 차콜,1517,,,,48500,26900,45,,40807300,1516,,84,,,,,,,,,,InStock,https://www.musinsa.com/products/4950388,
2026-08-25,2026-08-25T14:07:01+09:00,디미트리블랙,4950391,VLAD 컷오프 아플리케 반팔 티셔츠_피그먼트 차콜,14660,,,,46500,29900,36,,438334000,6030,,996,,,,,,,,,,InStock,https://www.musinsa.com/products/4950391,
2026-08-25,2026-08-25T14:07:01+09:00,디미트리블랙,4950396,VLAD 페이드 워싱 버뮤다 스웻 팬츠_올리브,224,,,,32600,29300,10,,6563200,789,,51,,,,,,,,,,InStock,https://www.musinsa.com/products/4950396,
2026-08-25,2026-08-25T14:07:01+09:00,디미트리블랙,4950400,ASI 에센셜 와플 헨리넥 반팔 티셔츠_블랙,1256,,,,33300,27900,16,,35042400,2065,,125,,,,,,,,,,InStock,https://www.musinsa.com/products/4950400,
2026-08-25,2026-08-25T14:07:00+09:00,디미트리블랙,5012375,VLAD 블랜드 스트라이프 링거 반팔 티셔츠_그레이&차콜,390,,,,33300,29900,10,,11661000,886,,54,,,,,,,,,,InStock,https://www.musinsa.com/products/5012375,
2026-08-25,2026-08-25T14:06:59+09:00,디미트리블랙,5012376,VLAD 블랜드 스트라이프 링거 반팔 티셔츠_화이트&그레이,304,,,,33300,29900,10,,9089600,1037,,34,,,,,,,,,,InStock,https://www.musinsa.com/products/5012376,
2026-08-25,2026-08-25T14:06:59+09:00,디미트리블랙,5012377,VLAD 블랜드 스트라이프 링거 반팔 티셔츠_옐로우&그린,2104,,,,33300,27900,16,,58701600,1586,,213,,,,,,,,,,InStock,https://www.musinsa.com/products/5012377,
2026-08-25,2026-08-25T14:06:58+09:00,디미트리블랙,5012379,VLAD 스몰 로고 페이드 워싱 반팔 티셔츠_피그먼트 네이비,257,,,,39900,32900,18,,8455300,1437,,14,,,,,,,,,,InStock,https://www.musinsa.com/products/5012379,
2026-08-25,2026-08-25T14:06:57+09:00,디미트리블랙,5012749,바이오워싱 카펜터 버뮤다 데님 팬츠_더스트 인디고,27774,,,,54900,19900,64,,552702600,10524,,2069,,,,,,,,,,InStock,https://www.musinsa.com/products/5012749,
2026-08-25,2026-08-25T14:06:57+09:00,디미트리블랙,5038626,VLAD 슬래쉬 버뮤다 데님 팬츠_더스트 인디고,507,,,,36600,32900,10,,16680300,847,,71,,,,,,,,,,InStock,https://www.musinsa.com/products/5038626,
2026-08-25,2026-08-25T14:06:56+09:00,디미트리블랙,5038627,ASI 에센셜 바이오워싱 코튼 반팔 셔츠_올리브,97,,,,36600,30900,16,,2997300,957,,10,,,,,,,,,,InStock,https://www.musinsa.com/products/5038627,
2026-08-25,2026-08-25T14:06:56+09:00,디미트리블랙,5038629,ASI 에센셜 바이오워싱 코튼 반팔 셔츠_베이지,85,,,,36600,32900,10,,2796500,976,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/5038629,
2026-08-25,2026-08-25T14:06:55+09:00,디미트리블랙,5038631,ASI 에센셜 바이오워싱 코튼 반팔 셔츠_차콜,128,,,,36600,32900,10,,4211200,807,,13,,,,,,,,,,InStock,https://www.musinsa.com/products/5038631,
2026-08-25,2026-08-25T14:06:54+09:00,디미트리블랙,5038635,더블니 패치 반팔 워크 셔츠_차콜,136,,,,37700,33900,10,,4610400,752,,18,,,,,,,,,,InStock,https://www.musinsa.com/products/5038635,
2026-08-25,2026-08-25T14:06:54+09:00,디미트리블랙,5038639,더블니 데님 반팔 셔츠_더스트 인디고,306,,,,41000,16900,59,,5171400,2349,,41,,,,,,,,,,InStock,https://www.musinsa.com/products/5038639,
2026-08-25,2026-08-25T14:06:54+09:00,디미트리블랙,5038643,VLAD 컷오프 아플리케 페이드 워싱 반팔 셔츠_올리브,128,,,,41000,36900,10,,4723200,2118,,12,,,,,,,,,,InStock,https://www.musinsa.com/products/5038643,
2026-08-25,2026-08-25T14:06:52+09:00,디미트리블랙,5038647,VLAD 컷오프 아플리케 페이드 워싱 반팔 셔츠_라이트 그레이,456,,,,41000,36900,10,,16826400,3287,,48,,,,,,,,,,InStock,https://www.musinsa.com/products/5038647,
2026-08-25,2026-08-25T14:06:52+09:00,디미트리블랙,5038648,VLAD 컷오프 아플리케 페이드 워싱 반팔 셔츠_베이지,99,,,,41000,16900,59,,1673100,2397,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/5038648,
2026-08-25,2026-08-25T14:06:52+09:00,디미트리블랙,5063737,VLAD 빈티지 다잉 케이블 반팔 니트_네이비,132,,,,41000,16900,59,,2230800,1716,,18,,,,,,,,,,InStock,https://www.musinsa.com/products/5063737,
2026-08-25,2026-08-25T14:06:52+09:00,디미트리블랙,5063740,VLAD 빈티지 다잉 케이블 반팔 니트_블랙,201,,,,41000,36900,10,,7416900,773,,33,,,,,,,,,,InStock,https://www.musinsa.com/products/5063740,
2026-08-25,2026-08-25T14:06:50+09:00,디미트리블랙,5063746,VLAD 스몰 로고 아트웍 풀오버 반팔 티셔츠_블랙,142,,,,43300,38900,10,,5523800,1495,,16,,,,,,,,,,InStock,https://www.musinsa.com/products/5063746,
2026-08-25,2026-08-25T14:06:50+09:00,디미트리블랙,5063749,VLAD 스몰 로고 아트웍 풀오버 반팔 티셔츠_네이비,80,,,,43300,17900,59,,1432000,1911,,3,,,,,,,,,,InStock,https://www.musinsa.com/products/5063749,
2026-08-25,2026-08-25T14:06:50+09:00,디미트리블랙,5063752,VLAD 컷오프 아플리케 버뮤다 스웻 팬츠_피그먼트 네이비,78,,,,38800,34900,10,,2722200,699,,7,,,,,,,,,,InStock,https://www.musinsa.com/products/5063752,
2026-08-25,2026-08-25T14:06:49+09:00,디미트리블랙,5063755,VLAD 컷오프 아플리케 버뮤다 스웻 팬츠_피그먼트 핑크,59,,,,38800,15900,59,,938100,1519,,10,,,,,,,,,,InStock,https://www.musinsa.com/products/5063755,
2026-08-25,2026-08-25T14:06:48+09:00,디미트리블랙,5063759,VLAD 컷오프 아플리케 버뮤다 스웻 팬츠_피그먼트 차콜,116,,,,38800,34900,10,,4048400,962,,6,,,,,,,,,,InStock,https://www.musinsa.com/products/5063759,
2026-08-25,2026-08-25T14:06:48+09:00,디미트리블랙,5063775,VLAD 컷오프 아플리케 데님 반팔 티셔츠_더스트 블랙,222,,,,42200,37900,10,,8413800,815,,32,,,,,,,,,,InStock,https://www.musinsa.com/products/5063775,
2026-08-25,2026-08-25T14:06:48+09:00,디미트리블랙,5071787,VLAD 더블레이어 슬래쉬 하프 팬츠_크림,77,,,,33300,13900,58,,1070300,1761,,10,,,,,,,,,,InStock,https://www.musinsa.com/products/5071787,
2026-08-25,2026-08-25T14:06:47+09:00,디미트리블랙,5071794,페이드 워싱 코튼 반팔 셔츠_베이지,70,,,,37700,33900,10,,2373000,642,,10,,,,,,,,,,InStock,https://www.musinsa.com/products/5071794,
2026-08-25,2026-08-25T14:06:46+09:00,디미트리블랙,5071802,페이드 워싱 코튼 반팔 셔츠_차콜,140,,,,37700,33900,10,,4746000,770,,18,,,,,,,,,,InStock,https://www.musinsa.com/products/5071802,
2026-08-25,2026-08-25T14:06:45+09:00,디미트리블랙,5071812,VLAD 슬래쉬 코튼 반팔 셔츠_차콜,141,,,,38800,34900,10,,4920900,606,,19,,,,,,,,,,InStock,https://www.musinsa.com/products/5071812,
2026-08-25,2026-08-25T14:06:45+09:00,디미트리블랙,5071827,페어아일 코위찬 반팔 후드 니트_오트밀,74,,,,44400,36900,17,,2730600,847,,6,,,,,,,,,,InStock,https://www.musinsa.com/products/5071827,
2026-08-25,2026-08-25T14:06:45+09:00,디미트리블랙,5071829,페어아일 코위찬 반팔 후드 니트_네이비,50,,,,44400,39900,10,,1995000,1119,,8,,,,,,,,,,InStock,https://www.musinsa.com/products/5071829,
